4864	2019	5	798179	79000009	CR-4146/SAXON BLVD	FT SMITH BLVD	11500	F	F	F	F	F	79	Volusia	5	4.825	5.453	9.0	0.0	59.0	9.5	1010.5941	LINESTRING(584645.009768 1654362.528335,584646.756082 1654363.708368,584767.264780 1654435.093421,584856.391075 1654478.577777,584936.900483 1654506.475114,585068.076107 1654549.139455,585139.766986 1654572.933352,585266.529983 1654638.574935,585347.953508 1654698.654527,585421.123104 1654761.661306,585473.967065 1654813.490329,585542.055252 1654895.804444,585814.408001 1655266.730472,585884.526064 1655362.255577,585929.240443 1655434.410236,585978.021294 1655534.001813,586011.557919 1655632.575091,586038.712537 1655756.898206,586056.147952 1655910.328517,586074.507565 1655999.763998,586105.994151 1656086.736071,586144.454231 1656157.297748,586189.397140 1656212.847089,586262.566735 1656290.083156,586769.971602 1656701.280692)
4889	2019	5	798175	79580001	LIFT STATION	SR-44	3900	C	F	F	F	F	79	Volusia	5	0.0	0.093	9.0	0.0	59.0	9.5	144.8326	LINESTRING(577475.695427 1701539.109677,577431.380973 1701671.424584,577414.765573 1701733.779383,577403.997826 1701792.854119,577401.329414 1701857.672326,577405.637857 1701934.800850,577413.669978 1701981.588794,577417.329802 1702002.899119)
4890	2019	5	797022	79000062	N HALIFAX AVE	SR-A1A/ATLANTIC AVE	750	C	F	F	F	A	79	Volusia	5	0.0	0.503	9.0	0.0	59.0	4.4	799.8046	LINESTRING(646971.533730 1788053.250960,647804.558758 1788064.737901,647869.581969 1788067.197948,647932.860966 1788077.864873,648032.550003 1788101.658771,648090.908906 1788109.862288,648139.931729 1788113.965727,649513.736934 1788136.119593,649591.419977 1788142.864558)
4903	2019	5	798030	79000039	W BERESFORD AVE	SR-44/NEW YORK AVE	650	F	F	F	F	F	79	Volusia	5	0.0	1.006	9.0	0.0	59.0	4.4	1618.7665	LINESTRING(550039.415849 1701253.794630,550004.212306 1702625.617011,549970.363135 1703880.761915,549965.164101 1703905.732064,549895.553507 1706564.155688)
4911	2019	5	797057	79000007	C.R. BEALL BLVD	KONOMAC LAKE DR	1150	S	F	F	F	2	79	Volusia	5	0.0	4.086	9.0	0.0	59.0	6.9	6606.2183	LINESTRING(553166.969099 1644159.513890,553145.618445 1644162.377223,553104.631104 1644167.878722,552999.329664 1644175.268945,549943.171549 1644167.670357,547461.857870 1644169.663264,544850.736380 1644124.683388,544798.729238 1644132.880184,544770.361401 1644149.582962,544746.406188 1644174.482537,544736.004760 1644200.645742,544733.168312 1644233.426205,544751.279232 1646335.472550,544766.268044 1648070.229166,544760.248994 1648099.689237,544737.759056 1648129.465217,544699.430044 1648144.672475,544666.168998 1648146.255374,542175.613339 1648089.435681,542131.819797 1648096.819183,542101.257409 1648125.536535,542088.540444 1648165.740828,542086.739098 1650103.673133,542082.346637 1650713.835375,542084.642009 1652360.897363,542088.059861 1652521.072639,542102.524400 1652662.589198,542126.425841 1652787.124039,542167.309000 1652946.250770,542220.771334 1653116.071313,542271.088034 1653243.119972,542342.160540 1653385.893440,542479.903010 1653643.768207,542558.836241 1653795.346761,542573.038644 1653864.853172,543324.912366 1653864.853172,543357.733158 1653868.133235,543359.344203 1653869.505669)
4926	2019	5	798054	79000072	US 1 / SR 5	S BEACH ST	3600	F	F	F	F	F	79	Volusia	5	0.41	0.825	9.0	0.0	59.0	4.4	668.2938	LINESTRING(637671.999288 1796334.764500,637683.001025 1796340.016885,638657.068750 1796809.845542,639602.751834 1797266.513619,639643.056949 1797295.230971)
4939	2019	5	797101	79527000	MASON AVE	SR 40 / GRANADA BLVD	14700	S	F	F	F	2	79	Volusia	5	0.0	5.297	9.0	0.0	59.0	1.5	8394.845	LINESTRING(636377.354582 1773940.283702,636370.381088 1773991.682554,636274.698028 1774158.370905,636239.682687 1774207.585289,636198.809610 1774254.470694,636161.542586 1774290.534580,636112.855835 1774333.810572,636058.156756 1774369.877819,636002.257901 1774402.335653,635937.338872 1774428.182950,635876.630826 1774447.416351,635811.110229 1774460.640784,635757.012719 1774465.449974,635690.292345 1774466.653112,633757.955639 1774464.260280,631623.965651 1774460.640784,631528.995064 1774464.848406,631443.041289 1774473.865217,631364.299619 1774489.492565,631291.566917 1774508.725966,631211.020541 1774535.776401,631134.083578 1774568.234235,631056.545046 1774607.305966,630980.807860 1774654.191371,630911.083002 1774704.679467,630842.557921 1774763.586167,630780.646737 1774825.497351,630731.959986 1774881.399568,630680.866960 1774948.721511,630633.379986 1775018.446369,629666.840274 1776518.147507,628904.064376 1777701.080619,628847.563951 1777793.046722,628809.695358 1777866.377633,628778.437301 1777939.110335,628753.793142 1778008.835193,628733.958172 1778080.364758,628575.651456 1778808.095067,628563.902379 1778864.010727,628396.148680 1779631.158921,628372.106089 1779721.320318,628342.051170 1779803.066471,628307.190421 1779881.808141,627801.076071 1780946.326284,627710.914674 1781138.673733,627633.977711 1781317.195180,627583.486254 1781449.436151,627532.994797 1781585.881383,627151.307743 1782658.814770,626593.502159 1784226.439419,626531.590975 1784422.994490,626485.307139 1784591.897555,626445.633839 1784740.965652,626405.362331 1784927.300773,626375.307412 1785090.194871,626351.264821 1785241.067674,626327.222231 1785434.614900,626313.396228 1785580.076944,626304.379417 1785718.326883,626295.964174 1785883.022327,626293.561259 1786044.716649,626285.747585 1788263.914332,626275.527635 1790839.556701,626273.124721 1791000.044524,626265.909255 1791133.485272,626254.489528 1791248.892397,626228.044022 1791373.917903,626204.004792 1791485.883651,626174.544721 1791583.095837,626142.086887 1791717.138155,626118.044296 1791831.342142,626103.616725 1791946.151059,626097.006189 1792053.142941,626094.001705 1792145.109044,626098.810895 1792247.893304,626107.824346 1792341.664114,626119.247434 1792431.223941,626135.476351 1792517.177716,626155.311320 1792607.342473,626200.993587 1792805.698889,626223.234832 1792931.927533,626234.052990 1793052.745417,626238.862180 1793171.157025,626237.057474 1793288.970426,626227.442454 1793403.775982,626210.010399 1793527.000142,626184.163101 1793653.225424,626151.103699 1793759.619098,626112.633537 1793865.407842,626069.357545 1793974.806000,626019.467657 1794075.187346,625963.565440 1794176.768469,625899.849550 1794275.348468,625853.569075 1794338.459429,625812.692637 1794362.505381,625731.548053 1794459.878882,625647.395624 1794553.048123,625552.425037 1794647.417141,625207.759676 1795011.490660,625187.504616 1795031.473502)
4940	2019	5	797063	79000043	BERESFORD AVE	SR-600/INTL SPDWY	7700	S	F	F	F	2	79	Volusia	5	0.0	2.827	9.0	0.0	59.0	2.7	4550.0622	LINESTRING(560633.625243 1701434.302263,560613.837324 1702401.507398,560593.683086 1703453.594238,560584.347006 1703998.998766,560554.450041 1705325.878238,560541.118065 1705974.883682,560524.297661 1706624.712502,560500.651635 1707621.142458,560490.387996 1707963.455315,560485.061255 1708285.882793,560475.647878 1708627.520145,560454.149352 1709301.142863,560450.180342 1709667.760447,560438.555611 1709981.329067,560423.576882 1710623.102241,560379.171689 1711990.646425,560342.149997 1713793.067778,560328.444981 1714167.952734,560311.483427 1714635.959880,560278.460993 1715986.730710,560273.534177 1716166.989649,560270.096161 1716331.658208,560269.286227 1716362.687736)
4955	2019	5	798188	79580000	LAKEVIEW DR.	N LAKEVIEW DR	1050	F	F	F	F	F	79	Volusia	5	5.957	6.713	9.0	0.0	59.0	9.5	1219.2034	LINESTRING(582082.702737 1688177.912379,582050.966198 1690822.106294,582029.749972 1692177.867794,582028.693866 1692177.843009)
4956	2019	5	798052	79000070	US-1/SR-5	N BEACH ST	6300	F	F	F	F	F	79	Volusia	5	0.0	0.648	9.0	0.0	59.0	4.4	1062.0319	LINESTRING(633989.996552 1801967.088835,634020.185899 1801981.845757,634236.270113 1802091.290964,634875.552994 1802402.056743,636103.590330 1803003.477752,637119.223441 1803502.259012)
4969	2019	5	798027	79000035	S CLARA AVE	S HILL AVE	5200	F	F	F	F	F	79	Volusia	5	0.0	1.496	9.0	0.0	59.0	4.4	2399.8157	LINESTRING(558012.270361 1701396.558016,559115.826629 1701418.711882,559221.769966 1701417.891867,559330.052365 1701422.123013,559624.837920 1701429.378808,559942.674653 1701421.175290,560633.625243 1701434.302263,563256.492449 1701448.938198,564167.368556 1701448.249251,565887.519483 1701472.043148)
4993	2019	5	797018	79000054	KENILWORTH AVE	SANCHEZ AVE	2800	C	F	F	F	A	79	Volusia	5	0.584	1.207	9.0	0.0	59.0	6.1	1005.216	LINESTRING(636292.674100 1802593.075867,636103.590330 1803003.477752,635818.023230 1803626.861067,635468.441135 1804382.159363,635321.853250 1804709.980795,634929.180003 1805556.670511,634911.245521 1805588.843944)
5006	2019	5	798029	79000038	SAXON BLVD	GRAVES AVE	14700	F	F	F	F	F	79	Volusia	5	0.0	2.908	9.0	0.0	59.0	4.4	4675.1267	LINESTRING(566132.220228 1664139.501784,566134.095510 1664159.955126,566139.264297 1664216.442108,566133.194837 1664766.561726,566121.055916 1664986.719133,566107.263522 1665180.390705,566058.707839 1665544.010528,566049.879227 1665652.709655,566037.185788 1665818.793077,566031.670846 1665940.185645,566030.390412 1666062.246995,566030.659270 1666770.236436,566028.451277 1667138.823402,566026.979281 1667652.341419,566008.135724 1667722.284723,566007.208166 1667892.740442,565985.175285 1668393.749859,565985.413896 1670590.360143,565991.926972 1670964.650251,565996.544601 1671714.574756,566004.102860 1672376.710533,566009.533784 1672756.606322,566009.567391 1673049.509874,566007.517352 1673274.325239,566029.772040 1673481.086815,566065.412475 1673686.399922,566124.040236 1673870.527050,566196.409980 1674033.585823,566301.355184 1674212.960893,566393.045708 1674346.700746,566519.707884 1674500.954433,566651.804345 1674628.950815,566798.570348 1674752.023742,566941.642920 1674851.302772,567093.947390 1674934.171406,567266.453148 1675003.913067,567560.085976 1675096.628611,568042.534136 1675232.828510,568284.781555 1675317.340536,568455.445639 1675397.745763,568576.465166 1675474.874287,568688.461160 1675557.742920,568783.845115 1675640.611554,568925.173474 1675775.991438,569033.375215 1675906.451228,569117.783059 1676022.137293,569207.729369 1676173.927573,569281.060279 1676332.284699,569350.801941 1676526.739319,569407.722455 1676733.500896,569442.593286 1676926.315485,569449.875966 1677065.798808,569452.131010 1677719.727706)
5030	2019	5	798012	79000016	SR-442	JOSEPHINE/10TH ST	4700	F	F	F	F	F	79	Volusia	5	0.0	3.49	9.0	0.0	59.0	9.5	5623.2051	LINESTRING(676641.398234 1679665.470324,676630.233922 1679699.766472,676489.547461 1680131.965147,675945.974526 1681758.993883,675892.949085 1681939.501515,675863.102531 1682089.648403,675850.590570 1682203.697797,675815.003906 1683290.023653,675803.617787 1683404.073047,675778.183858 1683513.195625,674842.209894 1686718.025271,674793.287893 1686846.841669,674554.320536 1687388.364566,674516.428418 1687492.916565,674492.244677 1687590.995818,674477.464230 1687719.976891,674473.434727 1687844.925100,674488.215174 1688381.003630,674485.526598 1688593.283509,674477.709563 1688864.423038,674457.313353 1689035.312290,674429.096748 1689195.195183,674400.228163 1689350.994802,674301.459963 1689818.602022,673796.286614 1691929.322385,673776.132376 1692017.994983,673762.696218 1692125.480891,673722.391103 1693063.279726,673725.627476 1693202.342959,673729.109182 1693310.490928,673753.292923 1693528.147959,673769.414297 1693628.912427,673792.253750 1693735.054047,673831.217938 1693849.254674,673884.700436 1693964.577781,673945.008556 1694069.600281,674526.016552 1694994.288947,674623.141360 1695187.103536,675008.168969 1696075.519951,675060.565955 1696183.005859,675122.100738 1696275.072784,675239.326012 1696437.529989,675381.682751 1696677.112357,675440.243297 1696784.594904,675477.063346 1696902.744377,675571.623924 1697258.016170)
5051	2019	5	798178	79000009	TIVOLI DR	CR-4146/SAXON BLVD	8800	C	F	F	F	F	79	Volusia	5	2.865	4.825	9.0	0.0	59.0	9.5	3152.7856	LINESTRING(576428.014490 1657584.900519,576966.163224 1657227.213208,577066.366452 1657150.908060,577159.902011 1657055.732470,577240.206415 1656961.376895,577296.616101 1656878.504900,578196.590032 1655178.454440,578235.870127 1655105.432715,578282.227899 1655038.151101,578353.609592 1654955.282467,578433.503989 1654879.797335,578528.168750 1654802.672172,579412.142293 1654131.512862,579970.381411 1653720.446395,580046.995745 1653667.115129,580147.709802 1653614.603879,580264.834255 1653568.656115,580398.369103 1653535.838684,581050.657971 1653414.405788,581193.011348 1653391.431906,581313.419225 1653386.508451,582527.227272 1653385.688436,582687.019426 1653392.251922,582843.528157 1653417.685851,583001.162729 1653457.890144,583156.542257 1653513.684818,583297.769794 1653578.503024,583431.304643 1653659.731627,583969.749120 1654055.207714,584078.155865 1654121.665952,584167.897171 1654161.870246,584255.484256 1654188.944206,584411.992987 1654236.535362,584503.888514 1654275.916279,584562.963251 1654307.097039,584645.009768 1654362.528335)
5064	2019	5	798187	79580000	LAKEVIEW RD	LAKEVIEW DR.	750	F	F	F	F	F	79	Volusia	5	5.756	5.957	9.0	0.0	59.0	9.5	324.1615	LINESTRING(581020.532476 1688161.259592,582082.721641 1688176.325699,582082.702737 1688177.912379)
5065	2019	5	798041	79000057	JOHN ANDERSON DR	SRA1A/OCEAN SHORE BL	1550	F	F	F	F	F	79	Volusia	5	0.0	0.508	9.0	0.0	59.0	4.4	818.1737	LINESTRING(639525.774543 1804696.312747,640254.476100 1805028.069583,640848.664840 1805294.171393,641138.100129 1805422.816394,641972.731581 1805802.053482)
5076	2019	5	798168	79506500	HIGHBRIDGE RD.	FLAGLER CO LINE	1300	C	F	F	F	F	79	Volusia	5	0.0	1.112	9.5	0.0	59.0	9.5	1760.9601	LINESTRING(618175.597578 1845115.749371,618216.316061 1845135.436469,618283.291850 1845158.326333,618604.099460 1845243.745753,618641.020330 1845258.512757,618659.584948 1845281.486639,618663.379201 1845315.127446,618658.761571 1845343.844798,617173.205704 1850326.246633)
5077	2019	5	798022	79000029	AMELIA AVE	N KEPLER RD	1400	F	F	F	F	F	79	Volusia	5	0.0	2.375	9.0	0.0	59.0	4.4	3820.1672	LINESTRING(560454.149352 1709301.142863,561777.721876 1709309.554745,563103.741004 1709320.934143,563754.615008 1709327.658944,565703.765396 1709336.823627,565759.543266 1709340.211233,566894.868419 1709352.141789,568283.766618 1709360.160467,568368.698734 1709362.005502,569198.991497 1709383.026806,569724.188015 1709405.775520,570169.590959 1709416.879338,570892.229778 1709442.575404,572055.751372 1709480.279321,572716.872211 1709505.222585,572988.949381 1709509.547832)
5084	2019	5	798010	79000014	KICKLIGHTER RD	SR-44	4600	F	F	F	F	F	79	Volusia	5	0.0	3.379	9.0	0.0	59.0	9.5	5445.6681	LINESTRING(584666.873352 1685544.277006,584674.035047 1685883.588741,584683.881956 1686150.245070,584723.736735 1686790.468952,584734.191935 1687056.560680,584719.982811 1688216.234249,584668.496580 1692496.722826,584670.240794 1692868.405015,584683.881956 1693171.985575,584723.367056 1693470.642679,584744.650495 1693629.856790,584791.129253 1693865.735645,584858.031106 1694151.648899,584928.592783 1694391.231267,585968.211352 1697766.489746,586047.225240 1698045.362292,586088.474718 1698237.299733,586133.212623 1698456.700978,586168.248129 1698668.436420,586191.309389 1698901.737603,586208.055857 1699121.555577,586218.097688 1699331.160323,586216.840779 1699568.380105,586171.427370 1702747.903530,586162.605480 1703044.100587,586149.461704 1703172.147380,586144.491199 1703199.765777,586142.326895 1703204.556904)
5110	2019	5	797021	79000058	RIVERSIDE DR	SR-A1A/ATLANTIC AVE	800	C	F	F	F	A	79	Volusia	5	0.0	0.49	9.0	0.0	59.0	5.9	794.3968	LINESTRING(642079.696578 1798945.331051,642097.287006 1798962.332933,642696.768460 1799227.601284,644455.113970 1800016.375712)
5124	2019	5	797009	79000042	SR-15A/TAYLOR RD	W BERESFORD AVE	2500	C	F	F	F	A	79	Volusia	5	0.0	1.015	9.0	0.0	59.0	1.5	1635.0895	LINESTRING(558090.215541 1696032.206992,558080.062805 1697348.271667,558068.061674 1697583.612807,558053.180406 1698716.548488,558050.528798 1698745.937984,558032.780836 1700392.280779,558012.270361 1701396.558016,558012.250197 1701397.626725)
5130	2019	5	798173	79529000	TAYLOR RD	SR-421/DUNLAWTON AVE	9400	F	F	F	F	F	79	Volusia	5	0.0	0.878	9.0	0.0	59.0	4.4	1405.145	LINESTRING(650284.175274 1735149.804868,650273.078177 1736004.439326,650273.716713 1736494.035738,650269.253677 1737278.794105,650269.888853 1737709.742592,650265.099827 1737817.215057,650254.842910 1737886.956719,650236.587479 1737959.158427,650211.973565 1738026.436681,650179.357778 1738092.078264,650133.309192 1738162.639941,650082.542156 1738215.151191,650032.490953 1738255.355485,649969.006952 1738298.839841,649907.878816 1738329.197225,649833.217060 1738355.454530,649764.191232 1738368.581502,649690.349492 1738373.504957,649459.276467 1738369.401518,649370.358537 1738373.504957,649259.182558 1738386.631929,649180.619007 1738404.682357,649113.135749 1738435.863117,649051.187597 1738476.887426,649000.420561 1738512.168265,648945.650907 1738560.576075,648886.885357 1738618.010780,648773.968526 1738728.225593,648754.069703 1738747.647194)
5131	2019	5	797025	79000078	END BRIDGE OVER I-95	CR-483/CLYDE MORRIS	22000	C	F	F	F	A	79	Volusia	5	0.0	1.084	9.0	0.0	59.0	6.7	1743.252	LINESTRING(623400.781187 1776313.341869,623704.563389 1776460.759852,624046.643097 1776626.475275,624077.174398 1776641.265804,625490.907057 1777328.158324,625877.097475 1777516.197330,626235.750153 1777685.893526,626286.661701 1777710.463750,626784.942213 1777948.890030,628402.483637 1778728.005749,628533.746639 1778788.717156,628554.222665 1778798.185984)
5144	2019	5	797048	79504500	GRAVES AVE	PROVIDENCE BLVD	31000	C	F	F	F	A	79	Volusia	5	0.0	2.008	9.0	0.0	59.0	2.1	3233.573	LINESTRING(575571.709755 1677907.612119,575657.797958 1677855.218494,575735.978388 1677815.353633,575823.999005 1677771.341644,575933.763482 1677727.850567,576034.726232 1677694.713867,576138.293540 1677669.232888,576250.037480 1677648.913975,576358.397175 1677637.400148,576447.792328 1677632.661533,576618.412722 1677630.977813,576761.747430 1677624.138747,576865.593678 1677612.322456,576984.983256 1677591.801899,577085.099105 1677570.659610,577185.836687 1677539.569589,577297.768827 1677499.771943,577440.790989 1677443.184139,577540.281744 1677409.603825,577652.213884 1677379.135538,577763.520931 1677355.506315,577895.973628 1677338.094425,578006.037208 1677328.765066,578114.235588 1677325.656400,579888.329432 1677343.068291,581631.951627 1677359.236714,581733.932676 1677357.371515,581822.235594 1677351.772555,581931.677441 1677333.120559,582031.793290 1677315.708669,582141.856870 1677288.970781,582242.594452 1677257.877399,582348.305900 1677218.079753,582455.882547 1677169.577842,582557.241863 1677116.098704,582653.627312 1677056.402235,582736.953004 1676999.817792,583353.191428 1676507.946173,583808.592513 1676141.153831,584229.354658 1675805.273392,585249.786876 1674987.559804,585301.400814 1674966.992197,585302.227551 1674966.334757)
5145	2019	5	797015	79000051	JOHN ANDERSON DR	SR-A1A/OCEAN BLVD	1300	C	F	F	F	A	79	Volusia	5	0.0	0.448	9.0	0.0	59.0	14.4	718.2908	LINESTRING(635620.362483 1815124.052237,637935.518805 1815149.055994,637973.158869 1815167.926437)
5151	2019	5	797004	79000004	ABBEYVILLE ST	NORMANDY BLVD	10300	C	F	F	F	A	79	Volusia	5	1.731	2.569	9.0	0.0	59.0	8.2	1355.075	LINESTRING(568881.747510 1657763.411044,568936.411721 1657830.358266,569067.365537 1657978.498804,569096.039200 1658019.805414,569165.475036 1658137.954886,569201.471708 1658227.390367,569223.692789 1658298.516645,569284.256324 1658535.050841,569312.903101 1658610.351133,569338.390802 1658666.350810,569361.193287 1658715.931513,569409.980859 1658796.807240,569484.131785 1658897.729661,569569.050459 1658999.468738,569665.049425 1659128.285136,569736.864651 1659259.386823,569769.456914 1659339.150152,569847.812101 1659575.452457,569912.835311 1659710.832341,569974.064269 1659819.958281,570073.548303 1659942.211192,570306.513413 1660152.326768,570401.453754 1660225.170374,570504.466543 1660283.199926,570619.974490 1660314.589051,570697.815486 1660324.634243,570839.691642 1660324.634243,571881.672797 1660322.150671)
5176	2019	5	797107	79580000	MCKENZIE RD	N/A	2200	S	F	F	F	2	79	Volusia	5	8.475	9.071	9.0	0.0	59.0	1.6	961.2541	LINESTRING(578499.246393 1698638.880568,578490.616064 1698652.842680,578451.127604 1698800.458945,578396.747794 1698963.605098,578352.050218 1699093.224708,578097.448792 1699804.053956,577966.743669 1700173.343313,577681.805024 1700948.641254,577618.855377 1701124.376664,577475.695427 1701539.109677,577449.023913 1701612.711965)
5177	2019	5	797024	79000072	ORCHARD ST	US 1 / SR 5	3600	C	F	F	F	A	79	Volusia	5	0.0	0.41	9.0	0.0	59.0	5.1	660.2468	LINESTRING(635719.903649 1795394.159044,636943.017530 1795986.717834,637644.255284 1796321.519482,637671.999288 1796334.764500)
5180	2019	5	798013	79000017	N/A	US-1/SR-5	800	F	F	F	F	F	79	Volusia	5	0.481	22.683	9.5	0.0	59.0	9.5	35723.7255	LINESTRING(606039.517151 1640482.353531,606049.000682 1640481.568803,606167.173680 1640470.596052,606287.759674 1640446.220750,606583.059420 1640350.783023,606694.218595 1640326.081731,606811.208619 1640308.532052,606929.378255 1640300.936824,607289.802033 1640291.651155,607634.188455 1640289.960713,608928.620175 1640326.081731,609051.007516 1640320.465968,609390.100803 1640250.852014,609476.555325 1640238.501368,609627.065171 1640230.875894,610234.501869 1640219.311657,610418.393746 1640211.928155,610672.884268 1640206.396410,611175.500109 1640215.208218,612166.956200 1640233.262006,614539.624523 1640265.484589,618177.620731 1640317.817721,620852.031300 1640340.744553,630797.578044 1640423.613187,637244.917729 1640485.521010,638249.255460 1640505.661805,644681.327394 1640612.398272,644892.441103 1640590.993846,645097.663470 1640548.329506,645321.964645 1640471.200982,645505.036506 1640387.512332,645679.185656 1640284.129864,645875.589494 1640136.443023,646581.132330 1639498.564923,648310.595812 1637960.507888,649617.633593 1636808.543810,649733.628844 1636697.777840,649841.316395 1636572.241505,649898.868726 1636495.902750,650807.412493 1635054.459693,651512.037853 1633941.755546,651612.469609 1633809.259160,651706.784855 1633713.818073,651793.242738 1633646.449080,651916.127465 1633570.896733,653766.032431 1632628.053457,655666.778369 1631671.374097,656474.261925 1631264.955506,656596.649265 1631211.059639,656781.915677 1631152.673851,656944.722397 1631121.234315,657141.216974 1631099.903825,657313.006898 1631101.026306,657518.481320 1631124.605117,657753.183922 1631173.429657,661118.108187 1631972.585349,661260.051558 1631999.659310,661445.072637 1632020.173145,661618.401771 1632011.146251,661773.677117 1631991.455792,661924.136552 1631944.688013,662080.850286 1631884.793261,662812.559689 1631464.817525,662978.737211 1631355.903311,663171.860986 1631186.358347,663556.085382 1630823.901334,667224.489385 1627901.321757,667336.794566 1627821.733186,667408.176258 1627793.839210,667490.019873 1627782.352269,667596.067392 1627801.222712,667900.037795 1627960.507397,668268.322297 1628137.913085,668559.629507 1628266.440461,668739.112120 1628333.718715,668876.646225 1628379.666478,668984.743784 1628409.203847,669814.438339 1628555.600171,674748.368509 1629454.505393,675364.143153 1629556.247831,675672.136338 1629630.089570,675905.461046 1629721.165083,676142.378363 1629850.801496,676353.959213 1629987.824772,678779.000996 1631703.976442,679859.193538 1632475.086926,681026.539631 1633303.417028,683974.270836 1635363.235926,684222.134019 1635519.556456,684310.564644 1635592.114401,684350.130401 1635624.578956,684384.480320 1635660.091685,684450.128625 1635727.958064,684555.151125 1635862.517933,684650.225894 1636034.822047,684743.761453 1636239.943593,684807.655462 1636462.295550,685189.157675 1638687.892044,685586.633391 1640963.838845,685591.126673 1641117.665721,685560.809618 1641310.789496,685505.791271 1641516.267278,685019.612712 1643005.120011,684578.346814 1644350.251554,683840.712463 1646667.528490,683817.943585 1646747.117061,683817.943585 1646806.191797,683836.609024 1646848.036122,683882.966795 1646880.036898,683956.912718 1646892.343854,684158.139189 1646885.780368,688150.019213 1646912.034313,691357.510550 1646945.675120,693156.124207 1646949.778559,697714.423342 1646989.532516,698173.205311 1646995.726323,698441.505032 1646999.826402,700533.136506 1646957.982077,701439.875566 1646945.675120,702108.269004 1646928.444709,702513.383636 1646921.881223,703699.334675 1646909.725498,703719.290631 1646909.520494)
5190	2019	5	797062	79000037	WOODLAND BLVD	79110012 GORE	12800	C	F	F	F	A	79	Volusia	5	0.0	2.89	9.0	0.0	59.0	4.0	4649.6738	LINESTRING(560407.405098 1690729.390751,560434.650455 1690729.800759,561524.589084 1690746.157383,567083.075461 1690796.672365,568765.384680 1690806.515914,571631.453750 1690815.593219,574765.718358 1690837.696674,574773.407686 1690837.696674,574884.892850 1690845.080176,575022.016948 1690857.387133,575199.140335 1690859.850541,575420.467272 1690850.823647,575607.538391 1690836.876659,575665.278921 1690832.773219)
5198	2019	5	798005	79000008	FORT SMITH BLVD	HOWLAND BLVD	8100	F	F	F	F	F	79	Volusia	5	1.611	4.565	9.0	0.0	59.0	9.5	4752.1337	LINESTRING(580895.031009 1666478.144918,580938.540990 1666474.274628,581012.097069 1666474.701440,581082.678911 1666484.054324,581146.028483 1666501.062928,581193.861611 1666518.068171,581236.804891 1666538.054373,581348.797524 1666597.243373,581411.979060 1666626.491720,581504.244267 1666654.553732,581600.333974 1666672.409237,581700.251540 1666677.937621,581802.719893 1666670.708713,581899.236411 1666652.002945,581991.501618 1666621.813597,582063.357172 1666589.073463,582142.865086 1666538.054373,582210.042518 1666489.582708,582253.288263 1666448.706271,582367.572908 1666318.236399,582428.798505 1666259.985039,582487.127161 1666213.200456,582559.738878 1666165.612660,582640.046643 1666118.844881,582735.991838 1666075.457986,582855.892246 1666038.039729,582944.958047 1666020.385867,583044.032073 1666012.105053,583137.574354 1666018.483699,583223.719690 1666033.516200,583316.788109 1666069.502790,583391.194450 1666112.446070,583963.081451 1666515.140984,584056.001999 1666570.112281,584160.513669 1666607.036511,584249.844968 1666623.940933,584342.533626 1666628.192244,584433.521759 1666620.113073,584498.350048 1666604.573104,584585.312039 1666567.816909,584723.071312 1666485.754848,584823.839141 1666438.560257,584913.126750 1666407.524008,584984.982304 1666386.264093,585095.150067 1666368.274159,585187.559785 1666361.710673,585376.559956 1666361.186400,585746.054317 1666366.704703,585855.748218 1666376.911209,585934.832681 1666386.264093,586014.774128 1666405.111011,586177.399369 1666463.221220,586254.779947 1666487.031922,586318.132880 1666501.486378,586383.011580 1666510.217529,586457.982522 1666505.294074,586809.255059 1666415.861954,586898.408239 1666407.984426,586986.667468 1666416.897056,587071.360972 1666438.294760,587158.726250 1666468.605094,587311.171870 1666539.922933,587444.894919 1666621.941305,587980.684427 1667009.741507,588104.086705 1667091.124703,588204.595758 1667136.252451,588320.285183 1667173.993337,588432.180356 1667194.507172,588512.588943 1667203.530705,588614.536384 1667206.760357,590313.723140 1667236.180100,590456.120207 1667244.555014,590542.887276 1667251.938516,590640.008723 1667272.731291,591268.197867 1667440.653026,591362.452621 1667461.983516,591458.038219 1667471.830426,591567.369162 1667475.933865,592566.413758 1667470.190395,592651.950804 1667475.933865,592765.691012 1667491.520884,592863.430832 1667516.138158,592963.324873 1667554.699060,593843.198338 1668020.736824,593933.860482 1668073.248074,594021.447566 1668131.502795,594118.780739 1668216.834836,594198.060124 1668305.446941,595045.072469 1669323.046072)
5215	2019	5	797058	79000007	KONOMAC LAKE DR	W HIGHBANKS RD	1450	S	F	F	F	2	79	Volusia	5	4.086	4.588	9.0	0.0	59.0	4.2	810.559	LINESTRING(543359.344203 1653869.505669,543379.887024 1653887.007039,543384.810479 1653905.057466,543388.090541 1653928.851363,543391.064779 1654792.825262,543398.347459 1654930.668554,543413.013641 1655046.354619,543425.014772 1655147.277040,543432.015152 1656517.499718)
